localtime,indoor_temp,indoor_humidity,edge_soc_temp,edge_cpu_freq,edge_load1,edge_load5,edge_load15,edge_cpu_voltage,edge_memory_free,edge_memory_avail,edge_wifi_send,edge_wifi_receiv,delta_sent,delta_recv,edge_current,motor_sound,motor_freq,motor_volt,motor_current,motor_recipe,fault_type,attack_type,anomaly,normal,A,E,F,N
1689612522.8,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.0,0.0,0.0890552382100277,0.3979848866498741,1.0,0.9923518164435946,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612523.0,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.0,0.0,0.0835022893358988,0.3702770780856423,1.0,0.992989165073295,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612523.2,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.0,0.0,0.0888801840077942,0.3602015113350126,1.0,0.992989165073295,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612523.4,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.0,0.0,0.0942580786796896,0.3501259445843829,1.0,0.992989165073295,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612523.6,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.0,0.0,0.0996359733515849,0.3425692695214106,1.0,0.992989165073295,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612523.8,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.0,0.0,0.1050138680234802,0.3324937027707808,1.0,0.992989165073295,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612524.0,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.0,0.0,0.1157696573672708,0.3375314861460957,1.0,0.992989165073295,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612524.2,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.0,0.0,0.1129702250020447,0.3400503778337531,1.0,0.992989165073295,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612524.4,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.0,0.0,0.1101693577663084,0.3425692695214106,1.0,0.992989165073295,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612524.6,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.0,0.0,0.1073699254010822,0.345088161209068,1.0,0.992989165073295,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612524.8,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.0,0.0,0.104570493035856,0.3476070528967254,1.0,0.992989165073295,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612525.0,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.0,0.0,0.0989701934348935,0.4130982367758186,1.0,0.994263862332696,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612525.2,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.0,0.0,0.0997880696256566,0.4030226700251889,1.0,0.994263862332696,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612525.4,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.0,0.0,0.1006045109459097,0.3929471032745592,1.0,0.994263862332696,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612525.6,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.0,0.0,0.1014209522661627,0.3828715365239294,1.0,0.994263862332696,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612525.8,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.0,0.0,0.1022373935864158,0.3727959697732997,1.0,0.994263862332696,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612526.0,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.0,0.0,0.1038702762269219,0.3400503778337531,1.0,0.9936265137029956,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612526.2,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.0,0.0,0.102435405716811,0.3476070528967254,1.0,0.9936265137029956,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612526.4,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.0,0.0,0.1010005352067002,0.3526448362720403,1.0,0.9936265137029956,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612526.6,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.0,0.0,0.0995656646965894,0.3602015113350126,1.0,0.9936265137029956,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612526.8,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.0,0.0,0.0981307941864786,0.3677581863979849,1.0,0.9936265137029956,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612527.0,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.0,0.0,0.095261053166257,0.380352644836272,1.0,0.994263862332696,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612527.2,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.0,0.0,0.1060168425100477,0.3677581863979849,1.0,0.994263862332696,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612527.4,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.0,0.0,0.1167726318538383,0.3551637279596977,1.0,0.994263862332696,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612527.6,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.0,0.0,0.1275284211976291,0.3425692695214106,1.0,0.994263862332696,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612527.8,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.0,0.0,0.1382842105414197,0.327455919395466,1.0,0.994263862332696,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612528.0,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.0,0.0,0.159795789229001,0.3123425692695214,1.0,0.9917144678138942,0.7391304347826086,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612528.2,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.0,0.0,0.1686030244200612,0.327455919395466,1.0,0.9917144678138942,0.7391304347826086,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612528.4,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.0,0.0,0.1774102596111215,0.3425692695214106,1.0,0.9917144678138942,0.7391304347826086,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612528.6,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.0,0.0,0.1862174948021815,0.3576826196473551,1.0,0.9917144678138942,0.7391304347826086,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612528.8,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.0,0.0,0.1950261648637518,0.3727959697732997,1.0,0.9917144678138942,0.7391304347826086,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612529.0,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.0,0.0,0.2126406352458723,0.2997481108312342,1.0,0.9923518164435946,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612529.2,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.0,0.0,0.1881072192639975,0.3022670025188917,1.0,0.9923518164435946,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612529.4,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.0,0.0,0.1635752381526329,0.3022670025188917,1.0,0.9923518164435946,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612529.6,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.0,0.0,0.1390418221707582,0.3022670025188917,1.0,0.9923518164435946,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612529.8,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.0,0.0,0.1145098410593936,0.3047858942065491,1.0,0.9923518164435946,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612530.0,0.7699999999999999,0.4210526315789473,0.3683953033268102,0.375,0.1595744680851064,0.1917808219178082,0.2830188679245283,0.0,0.552810702969135,0.7463194495820077,0.1352991381811173,0.917402769722184,0.1478675063193115,0.1004,0.0654444439661543,0.3904282115869018,1.0,0.9923518164435946,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612530.2,0.7699999999999999,0.4210526315789473,0.3639921722113502,0.39625,0.1542553191489362,0.1917808219178082,0.2830188679245283,0.0,0.5525759887337166,0.746208478212621,0.1353720603318339,0.9173665093923012,0.1478675063193115,0.100375,0.0755114954650918,0.3904282115869018,1.0,0.9923518164435946,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612530.4,0.7699999999999999,0.4210526315789473,0.3595890410958905,0.41625,0.1489361702127659,0.1917808219178082,0.2830188679245283,0.0,0.5523412744982983,0.7460975068432345,0.1354449824825505,0.9173302580913852,0.1478675063193115,0.100375,0.0855785469640292,0.3879093198992443,1.0,0.9923518164435946,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612530.6,0.7699999999999999,0.4210526315789473,0.3551859099804305,0.4375,0.1489361702127659,0.1917808219178082,0.2830188679245283,0.0,0.55210656026288,0.7459495450173856,0.135517904633267,0.9172940067904692,0.1478675063193115,0.1004,0.0956455984629667,0.3879093198992443,1.0,0.9923518164435946,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612530.8,0.7699999999999999,0.4210526315789473,0.3507827788649708,0.45875,0.1436170212765957,0.1780821917808218,0.2641509433962264,0.0,0.5518718460274615,0.7458385736479987,0.1355908267839835,0.9172577464605864,0.295735012638623,0.200775,0.1057140848324143,0.3879093198992443,1.0,0.9923518164435946,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612531.0,0.7699999999999999,0.4210526315789473,0.341976516634051,0.5,0.1329787234042553,0.1780821917808218,0.2641509433962264,0.0,0.5514024175566248,0.7455796404527633,0.1357366710854166,0.9171852348297876,0.0,0.0,0.1258481878302892,0.4382871536523929,1.0,0.992989165073295,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612531.2,0.7699999999999999,0.4210526315789473,0.341976516634051,0.5,0.1329787234042553,0.1780821917808218,0.2641509433962264,0.0,0.5514024175566248,0.7455796404527633,0.1357366710854166,0.9171852348297876,0.0,0.0,0.1129113953111302,0.4282115869017632,1.0,0.992989165073295,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612531.4,0.7699999999999999,0.4210526315789473,0.341976516634051,0.5,0.1329787234042553,0.1780821917808218,0.2641509433962264,0.0,0.5514024175566248,0.7455796404527633,0.1357366710854166,0.9171852348297876,0.0,0.0,0.099974602791971,0.4181360201511335,1.0,0.992989165073295,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612531.6,0.7699999999999999,0.4210526315789473,0.341976516634051,0.5,0.1329787234042553,0.1780821917808218,0.2641509433962264,0.0,0.5514024175566248,0.7455796404527633,0.1357366710854166,0.9171852348297876,0.0,0.0,0.0870363754023018,0.4080604534005038,1.0,0.992989165073295,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612531.8,0.7699999999999999,0.4210526315789473,0.341976516634051,0.5,0.1329787234042553,0.1780821917808218,0.2641509433962264,0.0,0.5514024175566248,0.7455796404527633,0.1357366710854166,0.9171852348297876,0.0,0.0,0.0740995828831427,0.4005037783375315,1.0,0.992989165073295,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612532.0,0.7699999999999999,0.4210526315789473,0.341976516634051,0.5,0.1329787234042553,0.1780821917808218,0.2641509433962264,0.0,0.5514024175566248,0.7455796404527633,0.1357366710854166,0.9171852348297876,0.0,0.0,0.0482259978448245,0.3324937027707808,1.0,0.9949012109623964,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612532.2,0.7699999999999999,0.4210526315789473,0.341976516634051,0.5,0.1329787234042553,0.1780821917808218,0.2641509433962264,0.0,0.5514024175566248,0.7455796404527633,0.1357366710854166,0.9171852348297876,0.0,0.0,0.0507097586978263,0.3324937027707808,1.0,0.9949012109623964,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612532.4,0.7699999999999999,0.4210526315789473,0.341976516634051,0.5,0.1329787234042553,0.1780821917808218,0.2641509433962264,0.0,0.5514024175566248,0.7455796404527633,0.1357366710854166,0.9171852348297876,0.0,0.0,0.0531949544213383,0.3324937027707808,1.0,0.9949012109623964,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612532.6,0.7699999999999999,0.4473684210526316,0.341976516634051,0.5,0.1329787234042553,0.1780821917808218,0.2641509433962264,0.0,0.5514024175566248,0.7455796404527633,0.1357366710854166,0.9171852348297876,0.0,0.0,0.0556801501448501,0.3324937027707808,1.0,0.9949012109623964,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612532.8,0.7699999999999999,0.4473684210526316,0.341976516634051,0.5,0.1329787234042553,0.1780821917808218,0.2641509433962264,0.0,0.5514024175566248,0.7455796404527633,0.1357366710854166,0.9171852348297876,0.0,0.0,0.058163910997852,0.3324937027707808,1.0,0.9949012109623964,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612533.0,0.7699999999999999,0.4473684210526316,0.341976516634051,0.5,0.1329787234042553,0.1780821917808218,0.2641509433962264,0.0,0.5514024175566248,0.7455796404527633,0.1357366710854166,0.9171852348297876,0.0,0.0,0.0631343024448758,0.3324937027707808,1.0,0.9949012109623964,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612533.2,0.7699999999999999,0.4473684210526316,0.341976516634051,0.5,0.1329787234042553,0.1780821917808218,0.2641509433962264,0.0,0.5514024175566248,0.7455796404527633,0.1357366710854166,0.9171852348297876,0.0,0.0,0.0713345874101592,0.3299748110831234,1.0,0.9949012109623964,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612533.4,0.7699999999999999,0.4473684210526316,0.341976516634051,0.5,0.1329787234042553,0.1780821917808218,0.2641509433962264,0.0,0.5514024175566248,0.7455796404527633,0.1357366710854166,0.9171852348297876,0.0,0.0,0.0795363072459526,0.3299748110831234,1.0,0.9949012109623964,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612533.6,0.7699999999999999,0.4473684210526316,0.341976516634051,0.5,0.1329787234042553,0.1780821917808218,0.2641509433962264,0.0,0.5514024175566248,0.7455796404527633,0.1357366710854166,0.9171852348297876,0.0,0.0,0.0877365922112359,0.3299748110831234,1.0,0.9949012109623964,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612533.8,0.7699999999999999,0.4473684210526316,0.341976516634051,0.5,0.1329787234042553,0.1780821917808218,0.2641509433962264,0.0,0.5514024175566248,0.7455796404527633,0.1357366710854166,0.9171852348297876,0.0,0.0,0.0959383120470293,0.3299748110831234,1.0,0.9949012109623964,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612534.0,0.7699999999999999,0.4473684210526316,0.341976516634051,0.5,0.1329787234042553,0.1780821917808218,0.2641509433962264,0.0,0.5514024175566248,0.7455796404527633,0.1357366710854166,0.9171852348297876,0.0,0.0,0.112340316848106,0.3400503778337531,1.0,0.992989165073295,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612534.2,0.7699999999999999,0.4473684210526316,0.341976516634051,0.5,0.1329787234042553,0.1780821917808218,0.2641509433962264,0.0,0.5514024175566248,0.7455796404527633,0.1357366710854166,0.9171852348297876,0.0,0.0,0.1188374105178878,0.345088161209068,1.0,0.992989165073295,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612534.4,0.7699999999999999,0.4473684210526316,0.341976516634051,0.5,0.1329787234042553,0.1780821917808218,0.2641509433962264,0.0,0.5514024175566248,0.7455796404527633,0.1357366710854166,0.9171852348297876,0.0,0.0,0.1253345041876696,0.3501259445843829,1.0,0.992989165073295,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612534.6,0.7699999999999999,0.4473684210526316,0.341976516634051,0.5,0.1329787234042553,0.1780821917808218,0.2641509433962264,0.0,0.5514024175566248,0.7455796404527633,0.1357366710854166,0.9171852348297876,0.0,0.0,0.1318330327279615,0.3526448362720403,1.0,0.992989165073295,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
1689612534.8,0.7699999999999999,0.4473684210526316,0.341976516634051,0.5,0.1329787234042553,0.1780821917808218,0.2641509433962264,0.0,0.5514024175566248,0.7455796404527633,0.1357366710854166,0.9171852348297876,0.0,0.0,0.1383301263977433,0.3576826196473551,1.0,0.992989165073295,0.6956521739130435,1.0,N,N,N,0,0.0,0.0,0.0,1.0
